"startTime";"endTime";"Solar power generation forecast - updated once a day"
"2026-04-12T00:00:00.000Z";"2026-04-12T00:15:00.000Z";0
"2026-04-12T00:15:00.000Z";"2026-04-12T00:30:00.000Z";0
"2026-04-12T00:30:00.000Z";"2026-04-12T00:45:00.000Z";0
"2026-04-12T00:45:00.000Z";"2026-04-12T01:00:00.000Z";0
"2026-04-12T01:00:00.000Z";"2026-04-12T01:15:00.000Z";0
"2026-04-12T01:15:00.000Z";"2026-04-12T01:30:00.000Z";0
"2026-04-12T01:30:00.000Z";"2026-04-12T01:45:00.000Z";0
"2026-04-12T01:45:00.000Z";"2026-04-12T02:00:00.000Z";0
"2026-04-12T02:00:00.000Z";"2026-04-12T02:15:00.000Z";0
"2026-04-12T02:15:00.000Z";"2026-04-12T02:30:00.000Z";0
"2026-04-12T02:30:00.000Z";"2026-04-12T02:45:00.000Z";0
"2026-04-12T02:45:00.000Z";"2026-04-12T03:00:00.000Z";0
"2026-04-12T03:00:00.000Z";"2026-04-12T03:15:00.000Z";0
"2026-04-12T03:15:00.000Z";"2026-04-12T03:30:00.000Z";20.9
"2026-04-12T03:30:00.000Z";"2026-04-12T03:45:00.000Z";41.9
"2026-04-12T03:45:00.000Z";"2026-04-12T04:00:00.000Z";62.8
"2026-04-12T04:00:00.000Z";"2026-04-12T04:15:00.000Z";109.8
"2026-04-12T04:15:00.000Z";"2026-04-12T04:30:00.000Z";150.8
"2026-04-12T04:30:00.000Z";"2026-04-12T04:45:00.000Z";191.8
"2026-04-12T04:45:00.000Z";"2026-04-12T05:00:00.000Z";232.7
"2026-04-12T05:00:00.000Z";"2026-04-12T05:15:00.000Z";289.9
"2026-04-12T05:15:00.000Z";"2026-04-12T05:30:00.000Z";336
"2026-04-12T05:30:00.000Z";"2026-04-12T05:45:00.000Z";382.2
"2026-04-12T05:45:00.000Z";"2026-04-12T06:00:00.000Z";428.4
"2026-04-12T06:00:00.000Z";"2026-04-12T06:15:00.000Z";480.8
"2026-04-12T06:15:00.000Z";"2026-04-12T06:30:00.000Z";520.7
"2026-04-12T06:30:00.000Z";"2026-04-12T06:45:00.000Z";560.7
"2026-04-12T06:45:00.000Z";"2026-04-12T07:00:00.000Z";600.6
"2026-04-12T07:00:00.000Z";"2026-04-12T07:15:00.000Z";634.1
"2026-04-12T07:15:00.000Z";"2026-04-12T07:30:00.000Z";663.8
"2026-04-12T07:30:00.000Z";"2026-04-12T07:45:00.000Z";693.4
"2026-04-12T07:45:00.000Z";"2026-04-12T08:00:00.000Z";723
"2026-04-12T08:00:00.000Z";"2026-04-12T08:15:00.000Z";747
"2026-04-12T08:15:00.000Z";"2026-04-12T08:30:00.000Z";767.4
"2026-04-12T08:30:00.000Z";"2026-04-12T08:45:00.000Z";787.9
"2026-04-12T08:45:00.000Z";"2026-04-12T09:00:00.000Z";808.3
"2026-04-12T09:00:00.000Z";"2026-04-12T09:15:00.000Z";828.2
"2026-04-12T09:15:00.000Z";"2026-04-12T09:30:00.000Z";838.7
"2026-04-12T09:30:00.000Z";"2026-04-12T09:45:00.000Z";845.7
"2026-04-12T09:45:00.000Z";"2026-04-12T10:00:00.000Z";856.2
"2026-04-12T10:00:00.000Z";"2026-04-12T10:15:00.000Z";856.2
"2026-04-12T10:15:00.000Z";"2026-04-12T10:30:00.000Z";863.1
"2026-04-12T10:30:00.000Z";"2026-04-12T10:45:00.000Z";863.1
"2026-04-12T10:45:00.000Z";"2026-04-12T11:00:00.000Z";856.2
"2026-04-12T11:00:00.000Z";"2026-04-12T11:15:00.000Z";827.2
"2026-04-12T11:15:00.000Z";"2026-04-12T11:30:00.000Z";809.4
"2026-04-12T11:30:00.000Z";"2026-04-12T11:45:00.000Z";791.6
"2026-04-12T11:45:00.000Z";"2026-04-12T12:00:00.000Z";773.8
"2026-04-12T12:00:00.000Z";"2026-04-12T12:15:00.000Z";758.5
"2026-04-12T12:15:00.000Z";"2026-04-12T12:30:00.000Z";731
"2026-04-12T12:30:00.000Z";"2026-04-12T12:45:00.000Z";703.4
"2026-04-12T12:45:00.000Z";"2026-04-12T13:00:00.000Z";675.9
"2026-04-12T13:00:00.000Z";"2026-04-12T13:15:00.000Z";635.2
"2026-04-12T13:15:00.000Z";"2026-04-12T13:30:00.000Z";598.5
"2026-04-12T13:30:00.000Z";"2026-04-12T13:45:00.000Z";561.8
"2026-04-12T13:45:00.000Z";"2026-04-12T14:00:00.000Z";525.2
"2026-04-12T14:00:00.000Z";"2026-04-12T14:15:00.000Z";486.5
"2026-04-12T14:15:00.000Z";"2026-04-12T14:30:00.000Z";444.8
"2026-04-12T14:30:00.000Z";"2026-04-12T14:45:00.000Z";403
"2026-04-12T14:45:00.000Z";"2026-04-12T15:00:00.000Z";361.2
"2026-04-12T15:00:00.000Z";"2026-04-12T15:15:00.000Z";309.4
"2026-04-12T15:15:00.000Z";"2026-04-12T15:30:00.000Z";267.1
"2026-04-12T15:30:00.000Z";"2026-04-12T15:45:00.000Z";224.8
"2026-04-12T15:45:00.000Z";"2026-04-12T16:00:00.000Z";182.5
"2026-04-12T16:00:00.000Z";"2026-04-12T16:15:00.000Z";131.6
"2026-04-12T16:15:00.000Z";"2026-04-12T16:30:00.000Z";100.9
"2026-04-12T16:30:00.000Z";"2026-04-12T16:45:00.000Z";70.1
"2026-04-12T16:45:00.000Z";"2026-04-12T17:00:00.000Z";39.4
"2026-04-12T17:00:00.000Z";"2026-04-12T17:15:00.000Z";0
"2026-04-12T17:15:00.000Z";"2026-04-12T17:30:00.000Z";0
"2026-04-12T17:30:00.000Z";"2026-04-12T17:45:00.000Z";0
"2026-04-12T17:45:00.000Z";"2026-04-12T18:00:00.000Z";0
"2026-04-12T18:00:00.000Z";"2026-04-12T18:15:00.000Z";0
"2026-04-12T18:15:00.000Z";"2026-04-12T18:30:00.000Z";0
"2026-04-12T18:30:00.000Z";"2026-04-12T18:45:00.000Z";0
"2026-04-12T18:45:00.000Z";"2026-04-12T19:00:00.000Z";0
"2026-04-12T19:00:00.000Z";"2026-04-12T19:15:00.000Z";0
"2026-04-12T19:15:00.000Z";"2026-04-12T19:30:00.000Z";0
"2026-04-12T19:30:00.000Z";"2026-04-12T19:45:00.000Z";0
"2026-04-12T19:45:00.000Z";"2026-04-12T20:00:00.000Z";0
"2026-04-12T20:00:00.000Z";"2026-04-12T20:15:00.000Z";0
"2026-04-12T20:15:00.000Z";"2026-04-12T20:30:00.000Z";0
"2026-04-12T20:30:00.000Z";"2026-04-12T20:45:00.000Z";0
"2026-04-12T20:45:00.000Z";"2026-04-12T21:00:00.000Z";0
"2026-04-12T21:00:00.000Z";"2026-04-12T21:15:00.000Z";0
"2026-04-12T21:15:00.000Z";"2026-04-12T21:30:00.000Z";0
"2026-04-12T21:30:00.000Z";"2026-04-12T21:45:00.000Z";0
"2026-04-12T21:45:00.000Z";"2026-04-12T22:00:00.000Z";0
"2026-04-12T22:00:00.000Z";"2026-04-12T22:15:00.000Z";0
"2026-04-12T22:15:00.000Z";"2026-04-12T22:30:00.000Z";0
"2026-04-12T22:30:00.000Z";"2026-04-12T22:45:00.000Z";0
"2026-04-12T22:45:00.000Z";"2026-04-12T23:00:00.000Z";0
"2026-04-12T23:00:00.000Z";"2026-04-12T23:15:00.000Z";0
"2026-04-12T23:15:00.000Z";"2026-04-12T23:30:00.000Z";0
"2026-04-12T23:30:00.000Z";"2026-04-12T23:45:00.000Z";0
"2026-04-12T23:45:00.000Z";"2026-04-13T00:00:00.000Z";0
"2026-04-13T00:00:00.000Z";"2026-04-13T00:15:00.000Z";0
"2026-04-13T00:15:00.000Z";"2026-04-13T00:30:00.000Z";0
"2026-04-13T00:30:00.000Z";"2026-04-13T00:45:00.000Z";0
"2026-04-13T00:45:00.000Z";"2026-04-13T01:00:00.000Z";0
"2026-04-13T01:00:00.000Z";"2026-04-13T01:15:00.000Z";0
"2026-04-13T01:15:00.000Z";"2026-04-13T01:30:00.000Z";0
"2026-04-13T01:30:00.000Z";"2026-04-13T01:45:00.000Z";0
"2026-04-13T01:45:00.000Z";"2026-04-13T02:00:00.000Z";0
"2026-04-13T02:00:00.000Z";"2026-04-13T02:15:00.000Z";0
"2026-04-13T02:15:00.000Z";"2026-04-13T02:30:00.000Z";0
"2026-04-13T02:30:00.000Z";"2026-04-13T02:45:00.000Z";0
"2026-04-13T02:45:00.000Z";"2026-04-13T03:00:00.000Z";0
"2026-04-13T03:00:00.000Z";"2026-04-13T03:15:00.000Z";1.5
"2026-04-13T03:15:00.000Z";"2026-04-13T03:30:00.000Z";23.2
"2026-04-13T03:30:00.000Z";"2026-04-13T03:45:00.000Z";44.9
"2026-04-13T03:45:00.000Z";"2026-04-13T04:00:00.000Z";66.5
"2026-04-13T04:00:00.000Z";"2026-04-13T04:15:00.000Z";113.2
"2026-04-13T04:15:00.000Z";"2026-04-13T04:30:00.000Z";153.4
"2026-04-13T04:30:00.000Z";"2026-04-13T04:45:00.000Z";193.5
"2026-04-13T04:45:00.000Z";"2026-04-13T05:00:00.000Z";233.7
"2026-04-13T05:00:00.000Z";"2026-04-13T05:15:00.000Z";287.7
"2026-04-13T05:15:00.000Z";"2026-04-13T05:30:00.000Z";332.7
"2026-04-13T05:30:00.000Z";"2026-04-13T05:45:00.000Z";377.8
"2026-04-13T05:45:00.000Z";"2026-04-13T06:00:00.000Z";422.8
"2026-04-13T06:00:00.000Z";"2026-04-13T06:15:00.000Z";471.3
"2026-04-13T06:15:00.000Z";"2026-04-13T06:30:00.000Z";513
"2026-04-13T06:30:00.000Z";"2026-04-13T06:45:00.000Z";554.7
"2026-04-13T06:45:00.000Z";"2026-04-13T07:00:00.000Z";596.4
"2026-04-13T07:00:00.000Z";"2026-04-13T07:15:00.000Z";639.8
"2026-04-13T07:15:00.000Z";"2026-04-13T07:30:00.000Z";672.5
"2026-04-13T07:30:00.000Z";"2026-04-13T07:45:00.000Z";705.3
"2026-04-13T07:45:00.000Z";"2026-04-13T08:00:00.000Z";738
"2026-04-13T08:00:00.000Z";"2026-04-13T08:15:00.000Z";766.6
"2026-04-13T08:15:00.000Z";"2026-04-13T08:30:00.000Z";786.1
"2026-04-13T08:30:00.000Z";"2026-04-13T08:45:00.000Z";805.6
"2026-04-13T08:45:00.000Z";"2026-04-13T09:00:00.000Z";825.2
"2026-04-13T09:00:00.000Z";"2026-04-13T09:15:00.000Z";840.5
"2026-04-13T09:15:00.000Z";"2026-04-13T09:30:00.000Z";849.7
"2026-04-13T09:30:00.000Z";"2026-04-13T09:45:00.000Z";849.7
"2026-04-13T09:45:00.000Z";"2026-04-13T10:00:00.000Z";840.5
"2026-04-13T10:00:00.000Z";"2026-04-13T10:15:00.000Z";832.1
"2026-04-13T10:15:00.000Z";"2026-04-13T10:30:00.000Z";824.6
"2026-04-13T10:30:00.000Z";"2026-04-13T10:45:00.000Z";819.7
"2026-04-13T10:45:00.000Z";"2026-04-13T11:00:00.000Z";812.2
"2026-04-13T11:00:00.000Z";"2026-04-13T11:15:00.000Z";812.2
"2026-04-13T11:15:00.000Z";"2026-04-13T11:30:00.000Z";792.8
"2026-04-13T11:30:00.000Z";"2026-04-13T11:45:00.000Z";773.4
"2026-04-13T11:45:00.000Z";"2026-04-13T12:00:00.000Z";754
"2026-04-13T12:00:00.000Z";"2026-04-13T12:15:00.000Z";710.4
"2026-04-13T12:15:00.000Z";"2026-04-13T12:30:00.000Z";681.4
"2026-04-13T12:30:00.000Z";"2026-04-13T12:45:00.000Z";652.5
"2026-04-13T12:45:00.000Z";"2026-04-13T13:00:00.000Z";623.5
"2026-04-13T13:00:00.000Z";"2026-04-13T13:15:00.000Z";603.7
"2026-04-13T13:15:00.000Z";"2026-04-13T13:30:00.000Z";568.9
"2026-04-13T13:30:00.000Z";"2026-04-13T13:45:00.000Z";534.1
"2026-04-13T13:45:00.000Z";"2026-04-13T14:00:00.000Z";499.2
"2026-04-13T14:00:00.000Z";"2026-04-13T14:15:00.000Z";449.5
"2026-04-13T14:15:00.000Z";"2026-04-13T14:30:00.000Z";408.7
"2026-04-13T14:30:00.000Z";"2026-04-13T14:45:00.000Z";367.9
"2026-04-13T14:45:00.000Z";"2026-04-13T15:00:00.000Z";327.2
"2026-04-13T15:00:00.000Z";"2026-04-13T15:15:00.000Z";282.8
"2026-04-13T15:15:00.000Z";"2026-04-13T15:30:00.000Z";244.5
"2026-04-13T15:30:00.000Z";"2026-04-13T15:45:00.000Z";206.2
"2026-04-13T15:45:00.000Z";"2026-04-13T16:00:00.000Z";167.9
"2026-04-13T16:00:00.000Z";"2026-04-13T16:15:00.000Z";123.8
"2026-04-13T16:15:00.000Z";"2026-04-13T16:30:00.000Z";95.8
"2026-04-13T16:30:00.000Z";"2026-04-13T16:45:00.000Z";67.8
"2026-04-13T16:45:00.000Z";"2026-04-13T17:00:00.000Z";39.9
"2026-04-13T17:00:00.000Z";"2026-04-13T17:15:00.000Z";3.3
"2026-04-13T17:15:00.000Z";"2026-04-13T17:30:00.000Z";2.2
"2026-04-13T17:30:00.000Z";"2026-04-13T17:45:00.000Z";1.1
"2026-04-13T17:45:00.000Z";"2026-04-13T18:00:00.000Z";0
"2026-04-13T18:00:00.000Z";"2026-04-13T18:15:00.000Z";0
"2026-04-13T18:15:00.000Z";"2026-04-13T18:30:00.000Z";0
"2026-04-13T18:30:00.000Z";"2026-04-13T18:45:00.000Z";0
"2026-04-13T18:45:00.000Z";"2026-04-13T19:00:00.000Z";0
"2026-04-13T19:00:00.000Z";"2026-04-13T19:15:00.000Z";0
"2026-04-13T19:15:00.000Z";"2026-04-13T19:30:00.000Z";0
"2026-04-13T19:30:00.000Z";"2026-04-13T19:45:00.000Z";0
"2026-04-13T19:45:00.000Z";"2026-04-13T20:00:00.000Z";0
"2026-04-13T20:00:00.000Z";"2026-04-13T20:15:00.000Z";0
"2026-04-13T20:15:00.000Z";"2026-04-13T20:30:00.000Z";0
"2026-04-13T20:30:00.000Z";"2026-04-13T20:45:00.000Z";0
"2026-04-13T20:45:00.000Z";"2026-04-13T21:00:00.000Z";0
"2026-04-13T21:00:00.000Z";"2026-04-13T21:15:00.000Z";0
"2026-04-13T21:15:00.000Z";"2026-04-13T21:30:00.000Z";0
"2026-04-13T21:30:00.000Z";"2026-04-13T21:45:00.000Z";0
"2026-04-13T21:45:00.000Z";"2026-04-13T22:00:00.000Z";0
"2026-04-13T22:00:00.000Z";"2026-04-13T22:15:00.000Z";0
"2026-04-13T22:15:00.000Z";"2026-04-13T22:30:00.000Z";0
"2026-04-13T22:30:00.000Z";"2026-04-13T22:45:00.000Z";0
"2026-04-13T22:45:00.000Z";"2026-04-13T23:00:00.000Z";0
"2026-04-13T23:00:00.000Z";"2026-04-13T23:15:00.000Z";0
"2026-04-13T23:15:00.000Z";"2026-04-13T23:30:00.000Z";0
"2026-04-13T23:30:00.000Z";"2026-04-13T23:45:00.000Z";0
"2026-04-13T23:45:00.000Z";"2026-04-14T00:00:00.000Z";0
"2026-04-14T00:00:00.000Z";"2026-04-14T00:15:00.000Z";0
"2026-04-14T00:15:00.000Z";"2026-04-14T00:30:00.000Z";0
"2026-04-14T00:30:00.000Z";"2026-04-14T00:45:00.000Z";0
"2026-04-14T00:45:00.000Z";"2026-04-14T01:00:00.000Z";0
"2026-04-14T01:00:00.000Z";"2026-04-14T01:15:00.000Z";0
"2026-04-14T01:15:00.000Z";"2026-04-14T01:30:00.000Z";0
"2026-04-14T01:30:00.000Z";"2026-04-14T01:45:00.000Z";0
"2026-04-14T01:45:00.000Z";"2026-04-14T02:00:00.000Z";0
"2026-04-14T02:00:00.000Z";"2026-04-14T02:15:00.000Z";0
"2026-04-14T02:15:00.000Z";"2026-04-14T02:30:00.000Z";0
"2026-04-14T02:30:00.000Z";"2026-04-14T02:45:00.000Z";0
"2026-04-14T02:45:00.000Z";"2026-04-14T03:00:00.000Z";0
"2026-04-14T03:00:00.000Z";"2026-04-14T03:15:00.000Z";5.6
"2026-04-14T03:15:00.000Z";"2026-04-14T03:30:00.000Z";28.8
"2026-04-14T03:30:00.000Z";"2026-04-14T03:45:00.000Z";52
"2026-04-14T03:45:00.000Z";"2026-04-14T04:00:00.000Z";75.2
"2026-04-14T04:00:00.000Z";"2026-04-14T04:15:00.000Z";122.9
"2026-04-14T04:15:00.000Z";"2026-04-14T04:30:00.000Z";164.6
"2026-04-14T04:30:00.000Z";"2026-04-14T04:45:00.000Z";206.3
"2026-04-14T04:45:00.000Z";"2026-04-14T05:00:00.000Z";248
"2026-04-14T05:00:00.000Z";"2026-04-14T05:15:00.000Z";304.6
"2026-04-14T05:15:00.000Z";"2026-04-14T05:30:00.000Z";351
"2026-04-14T05:30:00.000Z";"2026-04-14T05:45:00.000Z";397.4
"2026-04-14T05:45:00.000Z";"2026-04-14T06:00:00.000Z";443.8
"2026-04-14T06:00:00.000Z";"2026-04-14T06:15:00.000Z";494
"2026-04-14T06:15:00.000Z";"2026-04-14T06:30:00.000Z";535.8
"2026-04-14T06:30:00.000Z";"2026-04-14T06:45:00.000Z";577.6
"2026-04-14T06:45:00.000Z";"2026-04-14T07:00:00.000Z";619.4
"2026-04-14T07:00:00.000Z";"2026-04-14T07:15:00.000Z";661.2
"2026-04-14T07:15:00.000Z";"2026-04-14T07:30:00.000Z";692.9
"2026-04-14T07:30:00.000Z";"2026-04-14T07:45:00.000Z";724.5
"2026-04-14T07:45:00.000Z";"2026-04-14T08:00:00.000Z";756.2
"2026-04-14T08:00:00.000Z";"2026-04-14T08:15:00.000Z";782.6
"2026-04-14T08:15:00.000Z";"2026-04-14T08:30:00.000Z";800.8
"2026-04-14T08:30:00.000Z";"2026-04-14T08:45:00.000Z";819.1
"2026-04-14T08:45:00.000Z";"2026-04-14T09:00:00.000Z";837.4
"2026-04-14T09:00:00.000Z";"2026-04-14T09:15:00.000Z";854.6
"2026-04-14T09:15:00.000Z";"2026-04-14T09:30:00.000Z";855.5
"2026-04-14T09:30:00.000Z";"2026-04-14T09:45:00.000Z";855.5
"2026-04-14T09:45:00.000Z";"2026-04-14T10:00:00.000Z";854.6
"2026-04-14T10:00:00.000Z";"2026-04-14T10:15:00.000Z";854.6
"2026-04-14T10:15:00.000Z";"2026-04-14T10:30:00.000Z";853.2
"2026-04-14T10:30:00.000Z";"2026-04-14T10:45:00.000Z";852.2
"2026-04-14T10:45:00.000Z";"2026-04-14T11:00:00.000Z";850.8
"2026-04-14T11:00:00.000Z";"2026-04-14T11:15:00.000Z";813.4
"2026-04-14T11:15:00.000Z";"2026-04-14T11:30:00.000Z";792.8
"2026-04-14T11:30:00.000Z";"2026-04-14T11:45:00.000Z";772.1
"2026-04-14T11:45:00.000Z";"2026-04-14T12:00:00.000Z";751.5
"2026-04-14T12:00:00.000Z";"2026-04-14T12:15:00.000Z";728.8
"2026-04-14T12:15:00.000Z";"2026-04-14T12:30:00.000Z";701.4
"2026-04-14T12:30:00.000Z";"2026-04-14T12:45:00.000Z";674
"2026-04-14T12:45:00.000Z";"2026-04-14T13:00:00.000Z";646.5
"2026-04-14T13:00:00.000Z";"2026-04-14T13:15:00.000Z";614.2
"2026-04-14T13:15:00.000Z";"2026-04-14T13:30:00.000Z";580.1
"2026-04-14T13:30:00.000Z";"2026-04-14T13:45:00.000Z";546.1
"2026-04-14T13:45:00.000Z";"2026-04-14T14:00:00.000Z";512.1
"2026-04-14T14:00:00.000Z";"2026-04-14T14:15:00.000Z";475.8
"2026-04-14T14:15:00.000Z";"2026-04-14T14:30:00.000Z";435.6
"2026-04-14T14:30:00.000Z";"2026-04-14T14:45:00.000Z";395.5
"2026-04-14T14:45:00.000Z";"2026-04-14T15:00:00.000Z";355.3
"2026-04-14T15:00:00.000Z";"2026-04-14T15:15:00.000Z";302.1
"2026-04-14T15:15:00.000Z";"2026-04-14T15:30:00.000Z";261.7
"2026-04-14T15:30:00.000Z";"2026-04-14T15:45:00.000Z";221.4
"2026-04-14T15:45:00.000Z";"2026-04-14T16:00:00.000Z";181.1
"2026-04-14T16:00:00.000Z";"2026-04-14T16:15:00.000Z";138.2
"2026-04-14T16:15:00.000Z";"2026-04-14T16:30:00.000Z";108
"2026-04-14T16:30:00.000Z";"2026-04-14T16:45:00.000Z";77.8
"2026-04-14T16:45:00.000Z";"2026-04-14T17:00:00.000Z";47.6
"2026-04-14T17:00:00.000Z";"2026-04-14T17:15:00.000Z";0
"2026-04-14T17:15:00.000Z";"2026-04-14T17:30:00.000Z";0
"2026-04-14T17:30:00.000Z";"2026-04-14T17:45:00.000Z";0
"2026-04-14T17:45:00.000Z";"2026-04-14T18:00:00.000Z";0
"2026-04-14T18:00:00.000Z";"2026-04-14T18:15:00.000Z";0
"2026-04-14T18:15:00.000Z";"2026-04-14T18:30:00.000Z";0
"2026-04-14T18:30:00.000Z";"2026-04-14T18:45:00.000Z";0
"2026-04-14T18:45:00.000Z";"2026-04-14T19:00:00.000Z";0
"2026-04-14T19:00:00.000Z";"2026-04-14T19:15:00.000Z";0
"2026-04-14T19:15:00.000Z";"2026-04-14T19:30:00.000Z";0
"2026-04-14T19:30:00.000Z";"2026-04-14T19:45:00.000Z";0
"2026-04-14T19:45:00.000Z";"2026-04-14T20:00:00.000Z";0
"2026-04-14T20:00:00.000Z";"2026-04-14T20:15:00.000Z";0
"2026-04-14T20:15:00.000Z";"2026-04-14T20:30:00.000Z";0
"2026-04-14T20:30:00.000Z";"2026-04-14T20:45:00.000Z";0
"2026-04-14T20:45:00.000Z";"2026-04-14T21:00:00.000Z";0
"2026-04-14T21:00:00.000Z";"2026-04-14T21:15:00.000Z";0
"2026-04-14T21:15:00.000Z";"2026-04-14T21:30:00.000Z";0
"2026-04-14T21:30:00.000Z";"2026-04-14T21:45:00.000Z";0
"2026-04-14T21:45:00.000Z";"2026-04-14T22:00:00.000Z";0
"2026-04-14T22:00:00.000Z";"2026-04-14T22:15:00.000Z";0
"2026-04-14T22:15:00.000Z";"2026-04-14T22:30:00.000Z";0
"2026-04-14T22:30:00.000Z";"2026-04-14T22:45:00.000Z";0
"2026-04-14T22:45:00.000Z";"2026-04-14T23:00:00.000Z";0
"2026-04-14T23:00:00.000Z";"2026-04-14T23:15:00.000Z";0
"2026-04-14T23:15:00.000Z";"2026-04-14T23:30:00.000Z";0
"2026-04-14T23:30:00.000Z";"2026-04-14T23:45:00.000Z";0
"2026-04-14T23:45:00.000Z";"2026-04-15T00:00:00.000Z";0
"2026-04-15T00:00:00.000Z";"2026-04-15T00:15:00.000Z";0
"2026-04-15T00:15:00.000Z";"2026-04-15T00:30:00.000Z";0
"2026-04-15T00:30:00.000Z";"2026-04-15T00:45:00.000Z";0
"2026-04-15T00:45:00.000Z";"2026-04-15T01:00:00.000Z";0
"2026-04-15T01:00:00.000Z";"2026-04-15T01:15:00.000Z";0
"2026-04-15T01:15:00.000Z";"2026-04-15T01:30:00.000Z";0
"2026-04-15T01:30:00.000Z";"2026-04-15T01:45:00.000Z";0
"2026-04-15T01:45:00.000Z";"2026-04-15T02:00:00.000Z";0
"2026-04-15T02:00:00.000Z";"2026-04-15T02:15:00.000Z";0
"2026-04-15T02:15:00.000Z";"2026-04-15T02:30:00.000Z";0
"2026-04-15T02:30:00.000Z";"2026-04-15T02:45:00.000Z";0
"2026-04-15T02:45:00.000Z";"2026-04-15T03:00:00.000Z";0
"2026-04-15T03:00:00.000Z";"2026-04-15T03:15:00.000Z";2.8
"2026-04-15T03:15:00.000Z";"2026-04-15T03:30:00.000Z";21
"2026-04-15T03:30:00.000Z";"2026-04-15T03:45:00.000Z";39.2
"2026-04-15T03:45:00.000Z";"2026-04-15T04:00:00.000Z";57.4
"2026-04-15T04:00:00.000Z";"2026-04-15T04:15:00.000Z";97.1
"2026-04-15T04:15:00.000Z";"2026-04-15T04:30:00.000Z";129.4
"2026-04-15T04:30:00.000Z";"2026-04-15T04:45:00.000Z";161.7
"2026-04-15T04:45:00.000Z";"2026-04-15T05:00:00.000Z";194.1
"2026-04-15T05:00:00.000Z";"2026-04-15T05:15:00.000Z";234
"2026-04-15T05:15:00.000Z";"2026-04-15T05:30:00.000Z";270.5
"2026-04-15T05:30:00.000Z";"2026-04-15T05:45:00.000Z";307
"2026-04-15T05:45:00.000Z";"2026-04-15T06:00:00.000Z";343.5
"2026-04-15T06:00:00.000Z";"2026-04-15T06:15:00.000Z";387.8
"2026-04-15T06:15:00.000Z";"2026-04-15T06:30:00.000Z";420.9
"2026-04-15T06:30:00.000Z";"2026-04-15T06:45:00.000Z";454.1
"2026-04-15T06:45:00.000Z";"2026-04-15T07:00:00.000Z";487.2
"2026-04-15T07:00:00.000Z";"2026-04-15T07:15:00.000Z";515.5
"2026-04-15T07:15:00.000Z";"2026-04-15T07:30:00.000Z";541
"2026-04-15T07:30:00.000Z";"2026-04-15T07:45:00.000Z";566.6
"2026-04-15T07:45:00.000Z";"2026-04-15T08:00:00.000Z";592.1
"2026-04-15T08:00:00.000Z";"2026-04-15T08:15:00.000Z";612.2
"2026-04-15T08:15:00.000Z";"2026-04-15T08:30:00.000Z";631.9
"2026-04-15T08:30:00.000Z";"2026-04-15T08:45:00.000Z";651.6
"2026-04-15T08:45:00.000Z";"2026-04-15T09:00:00.000Z";671.4
"2026-04-15T09:00:00.000Z";"2026-04-15T09:15:00.000Z";703.4
"2026-04-15T09:15:00.000Z";"2026-04-15T09:30:00.000Z";709.5
"2026-04-15T09:30:00.000Z";"2026-04-15T09:45:00.000Z";713.6
"2026-04-15T09:45:00.000Z";"2026-04-15T10:00:00.000Z";719.7
"2026-04-15T10:00:00.000Z";"2026-04-15T10:15:00.000Z";719.7
"2026-04-15T10:15:00.000Z";"2026-04-15T10:30:00.000Z";723.8
"2026-04-15T10:30:00.000Z";"2026-04-15T10:45:00.000Z";723.8
"2026-04-15T10:45:00.000Z";"2026-04-15T11:00:00.000Z";719.7
"2026-04-15T11:00:00.000Z";"2026-04-15T11:15:00.000Z";695
"2026-04-15T11:15:00.000Z";"2026-04-15T11:30:00.000Z";680.8
"2026-04-15T11:30:00.000Z";"2026-04-15T11:45:00.000Z";666.6
"2026-04-15T11:45:00.000Z";"2026-04-15T12:00:00.000Z";652.4
"2026-04-15T12:00:00.000Z";"2026-04-15T12:15:00.000Z";636.3
"2026-04-15T12:15:00.000Z";"2026-04-15T12:30:00.000Z";617.6
"2026-04-15T12:30:00.000Z";"2026-04-15T12:45:00.000Z";598.9
"2026-04-15T12:45:00.000Z";"2026-04-15T13:00:00.000Z";580.3
"2026-04-15T13:00:00.000Z";"2026-04-15T13:15:00.000Z";567
"2026-04-15T13:15:00.000Z";"2026-04-15T13:30:00.000Z";538.6
"2026-04-15T13:30:00.000Z";"2026-04-15T13:45:00.000Z";510.2
"2026-04-15T13:45:00.000Z";"2026-04-15T14:00:00.000Z";481.7
"2026-04-15T14:00:00.000Z";"2026-04-15T14:15:00.000Z";436
"2026-04-15T14:15:00.000Z";"2026-04-15T14:30:00.000Z";399.1
"2026-04-15T14:30:00.000Z";"2026-04-15T14:45:00.000Z";362.3
"2026-04-15T14:45:00.000Z";"2026-04-15T15:00:00.000Z";325.5
"2026-04-15T15:00:00.000Z";"2026-04-15T15:15:00.000Z";284
"2026-04-15T15:15:00.000Z";"2026-04-15T15:30:00.000Z";247.9
"2026-04-15T15:30:00.000Z";"2026-04-15T15:45:00.000Z";211.7
"2026-04-15T15:45:00.000Z";"2026-04-15T16:00:00.000Z";175.6
"2026-04-15T16:00:00.000Z";"2026-04-15T16:15:00.000Z";134.3
"2026-04-15T16:15:00.000Z";"2026-04-15T16:30:00.000Z";106
"2026-04-15T16:30:00.000Z";"2026-04-15T16:45:00.000Z";77.6
"2026-04-15T16:45:00.000Z";"2026-04-15T17:00:00.000Z";49.3
