"startTime";"endTime";"Hydro power production - real-time data"
"2026-04-21T17:42:00.000Z";"2026-04-21T17:45:00.000Z";1292.72
"2026-04-21T17:45:00.000Z";"2026-04-21T17:48:00.000Z";1290.89
"2026-04-21T17:48:00.000Z";"2026-04-21T17:51:00.000Z";1290.28
"2026-04-21T17:51:00.000Z";"2026-04-21T17:54:00.000Z";1289.78
"2026-04-21T17:54:00.000Z";"2026-04-21T17:57:00.000Z";1288.55
"2026-04-21T17:57:00.000Z";"2026-04-21T18:00:00.000Z";1281.12
"2026-04-21T18:00:00.000Z";"2026-04-21T18:03:00.000Z";1270.45
"2026-04-21T18:03:00.000Z";"2026-04-21T18:06:00.000Z";1270.99
"2026-04-21T18:06:00.000Z";"2026-04-21T18:09:00.000Z";1275.5
"2026-04-21T18:09:00.000Z";"2026-04-21T18:12:00.000Z";1278.56
"2026-04-21T18:12:00.000Z";"2026-04-21T18:15:00.000Z";1278.39
"2026-04-21T18:15:00.000Z";"2026-04-21T18:18:00.000Z";1279.5
"2026-04-21T18:18:00.000Z";"2026-04-21T18:21:00.000Z";1284.05
"2026-04-21T18:21:00.000Z";"2026-04-21T18:24:00.000Z";1283.78
"2026-04-21T18:24:00.000Z";"2026-04-21T18:27:00.000Z";1288.33
"2026-04-21T18:27:00.000Z";"2026-04-21T18:30:00.000Z";1290
"2026-04-21T18:30:00.000Z";"2026-04-21T18:33:00.000Z";1294.16
"2026-04-21T18:33:00.000Z";"2026-04-21T18:36:00.000Z";1299.28
"2026-04-21T18:36:00.000Z";"2026-04-21T18:39:00.000Z";1300.55
"2026-04-21T18:39:00.000Z";"2026-04-21T18:42:00.000Z";1300.11
"2026-04-21T18:42:00.000Z";"2026-04-21T18:45:00.000Z";1298.45
"2026-04-21T18:45:00.000Z";"2026-04-21T18:48:00.000Z";1301.94
"2026-04-21T18:48:00.000Z";"2026-04-21T18:51:00.000Z";1305.89
"2026-04-21T18:51:00.000Z";"2026-04-21T18:54:00.000Z";1306.11
"2026-04-21T18:54:00.000Z";"2026-04-21T18:57:00.000Z";1308.5
"2026-04-21T18:57:00.000Z";"2026-04-21T19:00:00.000Z";1303.78
"2026-04-21T19:00:00.000Z";"2026-04-21T19:03:00.000Z";1295.06
"2026-04-21T19:03:00.000Z";"2026-04-21T19:06:00.000Z";1303.33
"2026-04-21T19:06:00.000Z";"2026-04-21T19:09:00.000Z";1311.11
"2026-04-21T19:09:00.000Z";"2026-04-21T19:12:00.000Z";1315.67
"2026-04-21T19:12:00.000Z";"2026-04-21T19:15:00.000Z";1311.67
"2026-04-21T19:15:00.000Z";"2026-04-21T19:18:00.000Z";1312.05
"2026-04-21T19:18:00.000Z";"2026-04-21T19:21:00.000Z";1318.11
"2026-04-21T19:21:00.000Z";"2026-04-21T19:24:00.000Z";1314.06
"2026-04-21T19:24:00.000Z";"2026-04-21T19:27:00.000Z";1274.24
"2026-04-21T19:27:00.000Z";"2026-04-21T19:30:00.000Z";1253.06
"2026-04-21T19:30:00.000Z";"2026-04-21T19:33:00.000Z";1243.01
"2026-04-21T19:33:00.000Z";"2026-04-21T19:36:00.000Z";1237.89
"2026-04-21T19:36:00.000Z";"2026-04-21T19:39:00.000Z";1234.61
"2026-04-21T19:39:00.000Z";"2026-04-21T19:42:00.000Z";1228.22
"2026-04-21T19:42:00.000Z";"2026-04-21T19:45:00.000Z";1230.17
"2026-04-21T19:45:00.000Z";"2026-04-21T19:48:00.000Z";1214.84
"2026-04-21T19:48:00.000Z";"2026-04-21T19:51:00.000Z";1221.33
"2026-04-21T19:51:00.000Z";"2026-04-21T19:54:00.000Z";1209.84
"2026-04-21T19:54:00.000Z";"2026-04-21T19:57:00.000Z";1200.11
"2026-04-21T19:57:00.000Z";"2026-04-21T20:00:00.000Z";1183.23
"2026-04-21T20:00:00.000Z";"2026-04-21T20:03:00.000Z";1191.43
"2026-04-21T20:03:00.000Z";"2026-04-21T20:06:00.000Z";1199.39
"2026-04-21T20:06:00.000Z";"2026-04-21T20:09:00.000Z";1189.29
"2026-04-21T20:09:00.000Z";"2026-04-21T20:12:00.000Z";1179.72
"2026-04-21T20:12:00.000Z";"2026-04-21T20:15:00.000Z";1161
"2026-04-21T20:15:00.000Z";"2026-04-21T20:18:00.000Z";1161.5
"2026-04-21T20:18:00.000Z";"2026-04-21T20:21:00.000Z";1167.72
"2026-04-21T20:21:00.000Z";"2026-04-21T20:24:00.000Z";1166.11
"2026-04-21T20:24:00.000Z";"2026-04-21T20:27:00.000Z";1159.56
"2026-04-21T20:27:00.000Z";"2026-04-21T20:30:00.000Z";1155.5
"2026-04-21T20:30:00.000Z";"2026-04-21T20:33:00.000Z";1151.44
"2026-04-21T20:33:00.000Z";"2026-04-21T20:36:00.000Z";1154.44
"2026-04-21T20:36:00.000Z";"2026-04-21T20:39:00.000Z";1154.23
"2026-04-21T20:39:00.000Z";"2026-04-21T20:42:00.000Z";1148
"2026-04-21T20:42:00.000Z";"2026-04-21T20:45:00.000Z";1142.89
"2026-04-21T20:45:00.000Z";"2026-04-21T20:48:00.000Z";1141.17
"2026-04-21T20:48:00.000Z";"2026-04-21T20:51:00.000Z";1143.72
"2026-04-21T20:51:00.000Z";"2026-04-21T20:54:00.000Z";1145.06
"2026-04-21T20:54:00.000Z";"2026-04-21T20:57:00.000Z";1134.4
"2026-04-21T20:57:00.000Z";"2026-04-21T21:00:00.000Z";1121.5
"2026-04-21T21:00:00.000Z";"2026-04-21T21:03:00.000Z";1128.04
"2026-04-21T21:03:00.000Z";"2026-04-21T21:06:00.000Z";1147.33
"2026-04-21T21:06:00.000Z";"2026-04-21T21:09:00.000Z";1144.06
"2026-04-21T21:09:00.000Z";"2026-04-21T21:12:00.000Z";1114.51
"2026-04-21T21:12:00.000Z";"2026-04-21T21:15:00.000Z";1087.34
"2026-04-21T21:15:00.000Z";"2026-04-21T21:18:00.000Z";1087.05
"2026-04-21T21:18:00.000Z";"2026-04-21T21:21:00.000Z";1087
"2026-04-21T21:21:00.000Z";"2026-04-21T21:24:00.000Z";1085.11
"2026-04-21T21:24:00.000Z";"2026-04-21T21:27:00.000Z";1083.17
"2026-04-21T21:27:00.000Z";"2026-04-21T21:30:00.000Z";1080.4
"2026-04-21T21:30:00.000Z";"2026-04-21T21:33:00.000Z";1081.99
"2026-04-21T21:33:00.000Z";"2026-04-21T21:36:00.000Z";1102.28
"2026-04-21T21:36:00.000Z";"2026-04-21T21:39:00.000Z";1107.28
"2026-04-21T21:39:00.000Z";"2026-04-21T21:42:00.000Z";1101.78
"2026-04-21T21:42:00.000Z";"2026-04-21T21:45:00.000Z";1107.38
"2026-04-21T21:45:00.000Z";"2026-04-21T21:48:00.000Z";1112.71
"2026-04-21T21:48:00.000Z";"2026-04-21T21:51:00.000Z";1112.33
"2026-04-21T21:51:00.000Z";"2026-04-21T21:54:00.000Z";1113.61
"2026-04-21T21:54:00.000Z";"2026-04-21T21:57:00.000Z";1108.28
"2026-04-21T21:57:00.000Z";"2026-04-21T22:00:00.000Z";1104.44
"2026-04-21T22:00:00.000Z";"2026-04-21T22:03:00.000Z";1108.41
"2026-04-21T22:03:00.000Z";"2026-04-21T22:06:00.000Z";1092
"2026-04-21T22:06:00.000Z";"2026-04-21T22:09:00.000Z";1081.06
"2026-04-21T22:09:00.000Z";"2026-04-21T22:12:00.000Z";1090.21
"2026-04-21T22:12:00.000Z";"2026-04-21T22:15:00.000Z";1097.05
"2026-04-21T22:15:00.000Z";"2026-04-21T22:18:00.000Z";1105.22
"2026-04-21T22:18:00.000Z";"2026-04-21T22:21:00.000Z";1110.33
"2026-04-21T22:21:00.000Z";"2026-04-21T22:24:00.000Z";1116.61
"2026-04-21T22:24:00.000Z";"2026-04-21T22:27:00.000Z";1126.17
"2026-04-21T22:27:00.000Z";"2026-04-21T22:30:00.000Z";1120.61
"2026-04-21T22:30:00.000Z";"2026-04-21T22:33:00.000Z";1116.22
"2026-04-21T22:33:00.000Z";"2026-04-21T22:36:00.000Z";1120.05
"2026-04-21T22:36:00.000Z";"2026-04-21T22:39:00.000Z";1127.33
"2026-04-21T22:39:00.000Z";"2026-04-21T22:42:00.000Z";1128.16
"2026-04-21T22:42:00.000Z";"2026-04-21T22:45:00.000Z";1125.89
"2026-04-21T22:45:00.000Z";"2026-04-21T22:48:00.000Z";1126.66
"2026-04-21T22:48:00.000Z";"2026-04-21T22:51:00.000Z";1132.39
"2026-04-21T22:51:00.000Z";"2026-04-21T22:54:00.000Z";1127.78
"2026-04-21T22:54:00.000Z";"2026-04-21T22:57:00.000Z";1129
"2026-04-21T22:57:00.000Z";"2026-04-21T23:00:00.000Z";1130.11
"2026-04-21T23:00:00.000Z";"2026-04-21T23:03:00.000Z";1127.34
"2026-04-21T23:03:00.000Z";"2026-04-21T23:06:00.000Z";1124.11
"2026-04-21T23:06:00.000Z";"2026-04-21T23:09:00.000Z";1136.65
"2026-04-21T23:09:00.000Z";"2026-04-21T23:12:00.000Z";1142.33
"2026-04-21T23:12:00.000Z";"2026-04-21T23:15:00.000Z";1138.56
"2026-04-21T23:15:00.000Z";"2026-04-21T23:18:00.000Z";1139.22
"2026-04-21T23:18:00.000Z";"2026-04-21T23:21:00.000Z";1142.56
"2026-04-21T23:21:00.000Z";"2026-04-21T23:24:00.000Z";1140.44
"2026-04-21T23:24:00.000Z";"2026-04-21T23:27:00.000Z";1136.67
"2026-04-21T23:27:00.000Z";"2026-04-21T23:30:00.000Z";1132.39
"2026-04-21T23:30:00.000Z";"2026-04-21T23:33:00.000Z";1138.77
"2026-04-21T23:33:00.000Z";"2026-04-21T23:36:00.000Z";1143.22
"2026-04-21T23:36:00.000Z";"2026-04-21T23:39:00.000Z";1142.83
"2026-04-21T23:39:00.000Z";"2026-04-21T23:42:00.000Z";1142.61
"2026-04-21T23:42:00.000Z";"2026-04-21T23:45:00.000Z";1145.77
"2026-04-21T23:45:00.000Z";"2026-04-21T23:48:00.000Z";1145.17
"2026-04-21T23:48:00.000Z";"2026-04-21T23:51:00.000Z";1146.56
"2026-04-21T23:51:00.000Z";"2026-04-21T23:54:00.000Z";1145.06
"2026-04-21T23:54:00.000Z";"2026-04-21T23:57:00.000Z";1145.39
"2026-04-21T23:57:00.000Z";"2026-04-22T00:00:00.000Z";1143.78
"2026-04-22T00:00:00.000Z";"2026-04-22T00:03:00.000Z";1139.72
"2026-04-22T00:03:00.000Z";"2026-04-22T00:06:00.000Z";1139.17
"2026-04-22T00:06:00.000Z";"2026-04-22T00:09:00.000Z";1137.5
"2026-04-22T00:09:00.000Z";"2026-04-22T00:12:00.000Z";1135.22
"2026-04-22T00:12:00.000Z";"2026-04-22T00:15:00.000Z";1138.5
"2026-04-22T00:15:00.000Z";"2026-04-22T00:18:00.000Z";1140.61
"2026-04-22T00:18:00.000Z";"2026-04-22T00:21:00.000Z";1140.67
"2026-04-22T00:21:00.000Z";"2026-04-22T00:24:00.000Z";1145.72
"2026-04-22T00:24:00.000Z";"2026-04-22T00:27:00.000Z";1144.34
"2026-04-22T00:27:00.000Z";"2026-04-22T00:30:00.000Z";1133.84
"2026-04-22T00:30:00.000Z";"2026-04-22T00:33:00.000Z";1135.55
"2026-04-22T00:33:00.000Z";"2026-04-22T00:36:00.000Z";1140.5
"2026-04-22T00:36:00.000Z";"2026-04-22T00:39:00.000Z";1142
"2026-04-22T00:39:00.000Z";"2026-04-22T00:42:00.000Z";1139.22
"2026-04-22T00:42:00.000Z";"2026-04-22T00:45:00.000Z";1138.67
"2026-04-22T00:45:00.000Z";"2026-04-22T00:48:00.000Z";1135.5
"2026-04-22T00:48:00.000Z";"2026-04-22T00:51:00.000Z";1140.16
"2026-04-22T00:51:00.000Z";"2026-04-22T00:54:00.000Z";1144
"2026-04-22T00:54:00.000Z";"2026-04-22T00:57:00.000Z";1138.73
"2026-04-22T00:57:00.000Z";"2026-04-22T01:00:00.000Z";1137
"2026-04-22T01:00:00.000Z";"2026-04-22T01:03:00.000Z";1142.49
"2026-04-22T01:03:00.000Z";"2026-04-22T01:06:00.000Z";1148.67
"2026-04-22T01:06:00.000Z";"2026-04-22T01:09:00.000Z";1146.33
"2026-04-22T01:09:00.000Z";"2026-04-22T01:12:00.000Z";1147.67
"2026-04-22T01:12:00.000Z";"2026-04-22T01:15:00.000Z";1145
"2026-04-22T01:15:00.000Z";"2026-04-22T01:18:00.000Z";1148.33
"2026-04-22T01:18:00.000Z";"2026-04-22T01:21:00.000Z";1152.67
"2026-04-22T01:21:00.000Z";"2026-04-22T01:24:00.000Z";1148.72
"2026-04-22T01:24:00.000Z";"2026-04-22T01:27:00.000Z";1147.05
"2026-04-22T01:27:00.000Z";"2026-04-22T01:30:00.000Z";1141.44
"2026-04-22T01:30:00.000Z";"2026-04-22T01:33:00.000Z";1142.94
"2026-04-22T01:33:00.000Z";"2026-04-22T01:36:00.000Z";1128.9
"2026-04-22T01:36:00.000Z";"2026-04-22T01:39:00.000Z";1123.56
"2026-04-22T01:39:00.000Z";"2026-04-22T01:42:00.000Z";1120.56
"2026-04-22T01:42:00.000Z";"2026-04-22T01:45:00.000Z";1117.72
"2026-04-22T01:45:00.000Z";"2026-04-22T01:48:00.000Z";1123.6
"2026-04-22T01:48:00.000Z";"2026-04-22T01:51:00.000Z";1137.61
"2026-04-22T01:51:00.000Z";"2026-04-22T01:54:00.000Z";1141.05
"2026-04-22T01:54:00.000Z";"2026-04-22T01:57:00.000Z";1149.22
"2026-04-22T01:57:00.000Z";"2026-04-22T02:00:00.000Z";1148.78
"2026-04-22T02:00:00.000Z";"2026-04-22T02:03:00.000Z";1159.43
"2026-04-22T02:03:00.000Z";"2026-04-22T02:06:00.000Z";1161.62
"2026-04-22T02:06:00.000Z";"2026-04-22T02:09:00.000Z";1160.89
"2026-04-22T02:09:00.000Z";"2026-04-22T02:12:00.000Z";1162.94
"2026-04-22T02:12:00.000Z";"2026-04-22T02:15:00.000Z";1163.67
"2026-04-22T02:15:00.000Z";"2026-04-22T02:18:00.000Z";1160.67
"2026-04-22T02:18:00.000Z";"2026-04-22T02:21:00.000Z";1155.56
"2026-04-22T02:21:00.000Z";"2026-04-22T02:24:00.000Z";1153.67
"2026-04-22T02:24:00.000Z";"2026-04-22T02:27:00.000Z";1154.56
"2026-04-22T02:27:00.000Z";"2026-04-22T02:30:00.000Z";1139.34
"2026-04-22T02:30:00.000Z";"2026-04-22T02:33:00.000Z";1138.22
"2026-04-22T02:33:00.000Z";"2026-04-22T02:36:00.000Z";1138.06
"2026-04-22T02:36:00.000Z";"2026-04-22T02:39:00.000Z";1137.83
"2026-04-22T02:39:00.000Z";"2026-04-22T02:42:00.000Z";1136.83
"2026-04-22T02:42:00.000Z";"2026-04-22T02:45:00.000Z";1131.78
"2026-04-22T02:45:00.000Z";"2026-04-22T02:48:00.000Z";1128.94
"2026-04-22T02:48:00.000Z";"2026-04-22T02:51:00.000Z";1125.45
"2026-04-22T02:51:00.000Z";"2026-04-22T02:54:00.000Z";1129.72
"2026-04-22T02:54:00.000Z";"2026-04-22T02:57:00.000Z";1137.55
"2026-04-22T02:57:00.000Z";"2026-04-22T03:00:00.000Z";1142.11
"2026-04-22T03:00:00.000Z";"2026-04-22T03:03:00.000Z";1143.49
"2026-04-22T03:03:00.000Z";"2026-04-22T03:06:00.000Z";1154.77
"2026-04-22T03:06:00.000Z";"2026-04-22T03:09:00.000Z";1171.7
"2026-04-22T03:09:00.000Z";"2026-04-22T03:12:00.000Z";1181.89
"2026-04-22T03:12:00.000Z";"2026-04-22T03:15:00.000Z";1184.56
"2026-04-22T03:15:00.000Z";"2026-04-22T03:18:00.000Z";1178.61
"2026-04-22T03:18:00.000Z";"2026-04-22T03:21:00.000Z";1176.5
"2026-04-22T03:21:00.000Z";"2026-04-22T03:24:00.000Z";1179.05
"2026-04-22T03:24:00.000Z";"2026-04-22T03:27:00.000Z";1182.61
"2026-04-22T03:27:00.000Z";"2026-04-22T03:30:00.000Z";1180.67
"2026-04-22T03:30:00.000Z";"2026-04-22T03:33:00.000Z";1175.67
"2026-04-22T03:33:00.000Z";"2026-04-22T03:36:00.000Z";1163.84
"2026-04-22T03:36:00.000Z";"2026-04-22T03:39:00.000Z";1156.77
"2026-04-22T03:39:00.000Z";"2026-04-22T03:42:00.000Z";1164.5
"2026-04-22T03:42:00.000Z";"2026-04-22T03:45:00.000Z";1160.34
"2026-04-22T03:45:00.000Z";"2026-04-22T03:48:00.000Z";1155.94
"2026-04-22T03:48:00.000Z";"2026-04-22T03:51:00.000Z";1152.11
"2026-04-22T03:51:00.000Z";"2026-04-22T03:54:00.000Z";1151.78
"2026-04-22T03:54:00.000Z";"2026-04-22T03:57:00.000Z";1155.94
"2026-04-22T03:57:00.000Z";"2026-04-22T04:00:00.000Z";1157.55
"2026-04-22T04:00:00.000Z";"2026-04-22T04:03:00.000Z";1177.32
"2026-04-22T04:03:00.000Z";"2026-04-22T04:06:00.000Z";1188.39
"2026-04-22T04:06:00.000Z";"2026-04-22T04:09:00.000Z";1211.33
"2026-04-22T04:09:00.000Z";"2026-04-22T04:12:00.000Z";1235.2
"2026-04-22T04:12:00.000Z";"2026-04-22T04:15:00.000Z";1275.26
"2026-04-22T04:15:00.000Z";"2026-04-22T04:18:00.000Z";1276.95
"2026-04-22T04:18:00.000Z";"2026-04-22T04:21:00.000Z";1271.72
"2026-04-22T04:21:00.000Z";"2026-04-22T04:24:00.000Z";1270.11
"2026-04-22T04:24:00.000Z";"2026-04-22T04:27:00.000Z";1275.33
"2026-04-22T04:27:00.000Z";"2026-04-22T04:30:00.000Z";1279.06
"2026-04-22T04:30:00.000Z";"2026-04-22T04:33:00.000Z";1276.89
"2026-04-22T04:33:00.000Z";"2026-04-22T04:36:00.000Z";1270.84
"2026-04-22T04:36:00.000Z";"2026-04-22T04:39:00.000Z";1273.44
"2026-04-22T04:39:00.000Z";"2026-04-22T04:42:00.000Z";1281.28
"2026-04-22T04:42:00.000Z";"2026-04-22T04:45:00.000Z";1281.5
"2026-04-22T04:45:00.000Z";"2026-04-22T04:48:00.000Z";1278.39
"2026-04-22T04:48:00.000Z";"2026-04-22T04:51:00.000Z";1276.22
"2026-04-22T04:51:00.000Z";"2026-04-22T04:54:00.000Z";1274.66
"2026-04-22T04:54:00.000Z";"2026-04-22T04:57:00.000Z";1284.33
"2026-04-22T04:57:00.000Z";"2026-04-22T05:00:00.000Z";1288.84
"2026-04-22T05:00:00.000Z";"2026-04-22T05:03:00.000Z";1278.23
"2026-04-22T05:03:00.000Z";"2026-04-22T05:06:00.000Z";1246.45
"2026-04-22T05:06:00.000Z";"2026-04-22T05:09:00.000Z";1246.89
"2026-04-22T05:09:00.000Z";"2026-04-22T05:12:00.000Z";1251
"2026-04-22T05:12:00.000Z";"2026-04-22T05:15:00.000Z";1258.5
"2026-04-22T05:15:00.000Z";"2026-04-22T05:18:00.000Z";1258.28
"2026-04-22T05:18:00.000Z";"2026-04-22T05:21:00.000Z";1253.12
"2026-04-22T05:21:00.000Z";"2026-04-22T05:24:00.000Z";1255.72
"2026-04-22T05:24:00.000Z";"2026-04-22T05:27:00.000Z";1262.17
"2026-04-22T05:27:00.000Z";"2026-04-22T05:30:00.000Z";1258.78
"2026-04-22T05:30:00.000Z";"2026-04-22T05:33:00.000Z";1250.34
"2026-04-22T05:33:00.000Z";"2026-04-22T05:36:00.000Z";1246.23
"2026-04-22T05:36:00.000Z";"2026-04-22T05:39:00.000Z";1234.95
"2026-04-22T05:39:00.000Z";"2026-04-22T05:42:00.000Z";1235.94
"2026-04-22T05:42:00.000Z";"2026-04-22T05:45:00.000Z";1236.06
"2026-04-22T05:45:00.000Z";"2026-04-22T05:48:00.000Z";1230.84
"2026-04-22T05:48:00.000Z";"2026-04-22T05:51:00.000Z";1227.72
"2026-04-22T05:51:00.000Z";"2026-04-22T05:54:00.000Z";1228.28
"2026-04-22T05:54:00.000Z";"2026-04-22T05:57:00.000Z";1230.78
"2026-04-22T05:57:00.000Z";"2026-04-22T06:00:00.000Z";1229.39
"2026-04-22T06:00:00.000Z";"2026-04-22T06:03:00.000Z";1227.56
"2026-04-22T06:03:00.000Z";"2026-04-22T06:06:00.000Z";1213.07
"2026-04-22T06:06:00.000Z";"2026-04-22T06:09:00.000Z";1192.12
"2026-04-22T06:09:00.000Z";"2026-04-22T06:12:00.000Z";1178.67
"2026-04-22T06:12:00.000Z";"2026-04-22T06:15:00.000Z";1155.45
"2026-04-22T06:15:00.000Z";"2026-04-22T06:18:00.000Z";1148.01
"2026-04-22T06:18:00.000Z";"2026-04-22T06:21:00.000Z";1156.66
"2026-04-22T06:21:00.000Z";"2026-04-22T06:24:00.000Z";1159.72
"2026-04-22T06:24:00.000Z";"2026-04-22T06:27:00.000Z";1155.56
"2026-04-22T06:27:00.000Z";"2026-04-22T06:30:00.000Z";1149.4
"2026-04-22T06:30:00.000Z";"2026-04-22T06:33:00.000Z";1149.89
"2026-04-22T06:33:00.000Z";"2026-04-22T06:36:00.000Z";1156.17
"2026-04-22T06:36:00.000Z";"2026-04-22T06:39:00.000Z";1156.17
"2026-04-22T06:39:00.000Z";"2026-04-22T06:42:00.000Z";1157.22
"2026-04-22T06:42:00.000Z";"2026-04-22T06:45:00.000Z";1151.12
"2026-04-22T06:45:00.000Z";"2026-04-22T06:48:00.000Z";1145.89
"2026-04-22T06:48:00.000Z";"2026-04-22T06:51:00.000Z";1145.17
"2026-04-22T06:51:00.000Z";"2026-04-22T06:54:00.000Z";1142.29
"2026-04-22T06:54:00.000Z";"2026-04-22T06:57:00.000Z";1132.29
"2026-04-22T06:57:00.000Z";"2026-04-22T07:00:00.000Z";1116.24
"2026-04-22T07:00:00.000Z";"2026-04-22T07:03:00.000Z";1067.52
"2026-04-22T07:03:00.000Z";"2026-04-22T07:06:00.000Z";1039.18
"2026-04-22T07:06:00.000Z";"2026-04-22T07:09:00.000Z";1028.06
"2026-04-22T07:09:00.000Z";"2026-04-22T07:12:00.000Z";1014.73
"2026-04-22T07:12:00.000Z";"2026-04-22T07:15:00.000Z";1000
"2026-04-22T07:15:00.000Z";"2026-04-22T07:18:00.000Z";1001.44
"2026-04-22T07:18:00.000Z";"2026-04-22T07:21:00.000Z";1006.78
"2026-04-22T07:21:00.000Z";"2026-04-22T07:24:00.000Z";1005.44
"2026-04-22T07:24:00.000Z";"2026-04-22T07:27:00.000Z";1011.61
"2026-04-22T07:27:00.000Z";"2026-04-22T07:30:00.000Z";1010.67
"2026-04-22T07:30:00.000Z";"2026-04-22T07:33:00.000Z";1011.66
"2026-04-22T07:33:00.000Z";"2026-04-22T07:36:00.000Z";1017.16
"2026-04-22T07:36:00.000Z";"2026-04-22T07:39:00.000Z";1019.11
"2026-04-22T07:39:00.000Z";"2026-04-22T07:42:00.000Z";1021.34
"2026-04-22T07:42:00.000Z";"2026-04-22T07:45:00.000Z";1017.28
"2026-04-22T07:45:00.000Z";"2026-04-22T07:48:00.000Z";1016.94
"2026-04-22T07:48:00.000Z";"2026-04-22T07:51:00.000Z";1022.28
"2026-04-22T07:51:00.000Z";"2026-04-22T07:54:00.000Z";1024.44
"2026-04-22T07:54:00.000Z";"2026-04-22T07:57:00.000Z";1018.95
"2026-04-22T07:57:00.000Z";"2026-04-22T08:00:00.000Z";1020.33
"2026-04-22T08:00:00.000Z";"2026-04-22T08:03:00.000Z";1015.51
"2026-04-22T08:03:00.000Z";"2026-04-22T08:06:00.000Z";999.061
"2026-04-22T08:06:00.000Z";"2026-04-22T08:09:00.000Z";997.998
"2026-04-22T08:09:00.000Z";"2026-04-22T08:12:00.000Z";997.891
"2026-04-22T08:12:00.000Z";"2026-04-22T08:15:00.000Z";993.223
"2026-04-22T08:15:00.000Z";"2026-04-22T08:18:00.000Z";995.665
"2026-04-22T08:18:00.000Z";"2026-04-22T08:21:00.000Z";998.333
"2026-04-22T08:21:00.000Z";"2026-04-22T08:24:00.000Z";995.175
"2026-04-22T08:24:00.000Z";"2026-04-22T08:27:00.000Z";997.221
"2026-04-22T08:27:00.000Z";"2026-04-22T08:30:00.000Z";997.554
"2026-04-22T08:30:00.000Z";"2026-04-22T08:33:00.000Z";1009.33
"2026-04-22T08:33:00.000Z";"2026-04-22T08:36:00.000Z";1007.12
"2026-04-22T08:36:00.000Z";"2026-04-22T08:39:00.000Z";1010.49
"2026-04-22T08:39:00.000Z";"2026-04-22T08:42:00.000Z";1026.67
"2026-04-22T08:42:00.000Z";"2026-04-22T08:45:00.000Z";1023.72
"2026-04-22T08:45:00.000Z";"2026-04-22T08:48:00.000Z";1029.72
"2026-04-22T08:48:00.000Z";"2026-04-22T08:51:00.000Z";1036.56
"2026-04-22T08:51:00.000Z";"2026-04-22T08:54:00.000Z";1033
"2026-04-22T08:54:00.000Z";"2026-04-22T08:57:00.000Z";1032.89
"2026-04-22T08:57:00.000Z";"2026-04-22T09:00:00.000Z";1026.45
"2026-04-22T09:00:00.000Z";"2026-04-22T09:03:00.000Z";1014.51
"2026-04-22T09:03:00.000Z";"2026-04-22T09:06:00.000Z";1019.77
"2026-04-22T09:06:00.000Z";"2026-04-22T09:09:00.000Z";1023.67
"2026-04-22T09:09:00.000Z";"2026-04-22T09:12:00.000Z";1017.17
"2026-04-22T09:12:00.000Z";"2026-04-22T09:15:00.000Z";1015.22
"2026-04-22T09:15:00.000Z";"2026-04-22T09:18:00.000Z";1022.38
"2026-04-22T09:18:00.000Z";"2026-04-22T09:21:00.000Z";1049.37
"2026-04-22T09:21:00.000Z";"2026-04-22T09:24:00.000Z";1060.06
"2026-04-22T09:24:00.000Z";"2026-04-22T09:27:00.000Z";1056.61
"2026-04-22T09:27:00.000Z";"2026-04-22T09:30:00.000Z";1048.83
"2026-04-22T09:30:00.000Z";"2026-04-22T09:33:00.000Z";1056.05
"2026-04-22T09:33:00.000Z";"2026-04-22T09:36:00.000Z";1075.16
"2026-04-22T09:36:00.000Z";"2026-04-22T09:39:00.000Z";1074.18
"2026-04-22T09:39:00.000Z";"2026-04-22T09:42:00.000Z";1064.78
"2026-04-22T09:42:00.000Z";"2026-04-22T09:45:00.000Z";1064.39
"2026-04-22T09:45:00.000Z";"2026-04-22T09:48:00.000Z";1063.17
"2026-04-22T09:48:00.000Z";"2026-04-22T09:51:00.000Z";1064.22
"2026-04-22T09:51:00.000Z";"2026-04-22T09:54:00.000Z";1070.83
"2026-04-22T09:54:00.000Z";"2026-04-22T09:57:00.000Z";1065.34
"2026-04-22T09:57:00.000Z";"2026-04-22T10:00:00.000Z";1057.61
"2026-04-22T10:00:00.000Z";"2026-04-22T10:03:00.000Z";1055.33
"2026-04-22T10:03:00.000Z";"2026-04-22T10:06:00.000Z";1036.18
"2026-04-22T10:06:00.000Z";"2026-04-22T10:09:00.000Z";1029.38
"2026-04-22T10:09:00.000Z";"2026-04-22T10:12:00.000Z";1036.5
"2026-04-22T10:12:00.000Z";"2026-04-22T10:15:00.000Z";1036.61
"2026-04-22T10:15:00.000Z";"2026-04-22T10:18:00.000Z";1040.55
"2026-04-22T10:18:00.000Z";"2026-04-22T10:21:00.000Z";1061.15
"2026-04-22T10:21:00.000Z";"2026-04-22T10:24:00.000Z";1072.56
"2026-04-22T10:24:00.000Z";"2026-04-22T10:27:00.000Z";1073.22
"2026-04-22T10:27:00.000Z";"2026-04-22T10:30:00.000Z";1074.78
"2026-04-22T10:30:00.000Z";"2026-04-22T10:33:00.000Z";1072.89
"2026-04-22T10:33:00.000Z";"2026-04-22T10:36:00.000Z";1082.77
"2026-04-22T10:36:00.000Z";"2026-04-22T10:39:00.000Z";1084.78
"2026-04-22T10:39:00.000Z";"2026-04-22T10:42:00.000Z";1082.67
"2026-04-22T10:42:00.000Z";"2026-04-22T10:45:00.000Z";1077.11
