"startTime";"endTime";"Wind power production - real-time data"
"2026-04-18T19:21:00.000Z";"2026-04-18T19:24:00.000Z";3179.83
"2026-04-18T19:24:00.000Z";"2026-04-18T19:27:00.000Z";3223.97
"2026-04-18T19:27:00.000Z";"2026-04-18T19:30:00.000Z";3239.86
"2026-04-18T19:30:00.000Z";"2026-04-18T19:33:00.000Z";3231.17
"2026-04-18T19:33:00.000Z";"2026-04-18T19:36:00.000Z";3236.66
"2026-04-18T19:36:00.000Z";"2026-04-18T19:39:00.000Z";3240.32
"2026-04-18T19:39:00.000Z";"2026-04-18T19:42:00.000Z";3282.31
"2026-04-18T19:42:00.000Z";"2026-04-18T19:45:00.000Z";3296.99
"2026-04-18T19:45:00.000Z";"2026-04-18T19:48:00.000Z";3320.66
"2026-04-18T19:48:00.000Z";"2026-04-18T19:51:00.000Z";3361.48
"2026-04-18T19:51:00.000Z";"2026-04-18T19:54:00.000Z";3400.31
"2026-04-18T19:54:00.000Z";"2026-04-18T19:57:00.000Z";3428.15
"2026-04-18T19:57:00.000Z";"2026-04-18T20:00:00.000Z";3442.34
"2026-04-18T20:00:00.000Z";"2026-04-18T20:03:00.000Z";3350.34
"2026-04-18T20:03:00.000Z";"2026-04-18T20:06:00.000Z";3362.46
"2026-04-18T20:06:00.000Z";"2026-04-18T20:09:00.000Z";3372.84
"2026-04-18T20:09:00.000Z";"2026-04-18T20:12:00.000Z";3373.65
"2026-04-18T20:12:00.000Z";"2026-04-18T20:15:00.000Z";3365
"2026-04-18T20:15:00.000Z";"2026-04-18T20:18:00.000Z";3362.19
"2026-04-18T20:18:00.000Z";"2026-04-18T20:21:00.000Z";3387.66
"2026-04-18T20:21:00.000Z";"2026-04-18T20:24:00.000Z";3418.14
"2026-04-18T20:24:00.000Z";"2026-04-18T20:27:00.000Z";3432.32
"2026-04-18T20:27:00.000Z";"2026-04-18T20:30:00.000Z";3427.66
"2026-04-18T20:30:00.000Z";"2026-04-18T20:33:00.000Z";3432.18
"2026-04-18T20:33:00.000Z";"2026-04-18T20:36:00.000Z";3418.83
"2026-04-18T20:36:00.000Z";"2026-04-18T20:39:00.000Z";3436.64
"2026-04-18T20:39:00.000Z";"2026-04-18T20:42:00.000Z";3453.85
"2026-04-18T20:42:00.000Z";"2026-04-18T20:45:00.000Z";3471.93
"2026-04-18T20:45:00.000Z";"2026-04-18T20:48:00.000Z";3475.99
"2026-04-18T20:48:00.000Z";"2026-04-18T20:51:00.000Z";3482.82
"2026-04-18T20:51:00.000Z";"2026-04-18T20:54:00.000Z";3485.5
"2026-04-18T20:54:00.000Z";"2026-04-18T20:57:00.000Z";3500.82
"2026-04-18T20:57:00.000Z";"2026-04-18T21:00:00.000Z";3502.87
"2026-04-18T21:00:00.000Z";"2026-04-18T21:03:00.000Z";3512.16
"2026-04-18T21:03:00.000Z";"2026-04-18T21:06:00.000Z";3524.32
"2026-04-18T21:06:00.000Z";"2026-04-18T21:09:00.000Z";3510.87
"2026-04-18T21:09:00.000Z";"2026-04-18T21:12:00.000Z";3509.66
"2026-04-18T21:12:00.000Z";"2026-04-18T21:15:00.000Z";3524.32
"2026-04-18T21:15:00.000Z";"2026-04-18T21:18:00.000Z";3539.01
"2026-04-18T21:18:00.000Z";"2026-04-18T21:21:00.000Z";3554.49
"2026-04-18T21:21:00.000Z";"2026-04-18T21:24:00.000Z";3575.99
"2026-04-18T21:24:00.000Z";"2026-04-18T21:27:00.000Z";3588.82
"2026-04-18T21:27:00.000Z";"2026-04-18T21:30:00.000Z";3586.83
"2026-04-18T21:30:00.000Z";"2026-04-18T21:33:00.000Z";3585.8
"2026-04-18T21:33:00.000Z";"2026-04-18T21:36:00.000Z";3593.03
"2026-04-18T21:36:00.000Z";"2026-04-18T21:39:00.000Z";3561.83
"2026-04-18T21:39:00.000Z";"2026-04-18T21:42:00.000Z";3556.67
"2026-04-18T21:42:00.000Z";"2026-04-18T21:45:00.000Z";3541.56
"2026-04-18T21:45:00.000Z";"2026-04-18T21:48:00.000Z";3485.35
"2026-04-18T21:48:00.000Z";"2026-04-18T21:51:00.000Z";3447.02
"2026-04-18T21:51:00.000Z";"2026-04-18T21:54:00.000Z";3412.51
"2026-04-18T21:54:00.000Z";"2026-04-18T21:57:00.000Z";3415.68
"2026-04-18T21:57:00.000Z";"2026-04-18T22:00:00.000Z";3452.49
"2026-04-18T22:00:00.000Z";"2026-04-18T22:03:00.000Z";3485.64
"2026-04-18T22:03:00.000Z";"2026-04-18T22:06:00.000Z";3496.46
"2026-04-18T22:06:00.000Z";"2026-04-18T22:09:00.000Z";3507.17
"2026-04-18T22:09:00.000Z";"2026-04-18T22:12:00.000Z";3533
"2026-04-18T22:12:00.000Z";"2026-04-18T22:15:00.000Z";3661.38
"2026-04-18T22:15:00.000Z";"2026-04-18T22:18:00.000Z";3867.82
"2026-04-18T22:18:00.000Z";"2026-04-18T22:21:00.000Z";4032.74
"2026-04-18T22:21:00.000Z";"2026-04-18T22:24:00.000Z";4074.5
"2026-04-18T22:24:00.000Z";"2026-04-18T22:27:00.000Z";4047.18
"2026-04-18T22:27:00.000Z";"2026-04-18T22:30:00.000Z";3982.34
"2026-04-18T22:30:00.000Z";"2026-04-18T22:33:00.000Z";3757.63
"2026-04-18T22:33:00.000Z";"2026-04-18T22:36:00.000Z";3561.9
"2026-04-18T22:36:00.000Z";"2026-04-18T22:39:00.000Z";3505.65
"2026-04-18T22:39:00.000Z";"2026-04-18T22:42:00.000Z";3501.67
"2026-04-18T22:42:00.000Z";"2026-04-18T22:45:00.000Z";3538.3
"2026-04-18T22:45:00.000Z";"2026-04-18T22:48:00.000Z";3566.97
"2026-04-18T22:48:00.000Z";"2026-04-18T22:51:00.000Z";3657.78
"2026-04-18T22:51:00.000Z";"2026-04-18T22:54:00.000Z";3661.89
"2026-04-18T22:54:00.000Z";"2026-04-18T22:57:00.000Z";3653.68
"2026-04-18T22:57:00.000Z";"2026-04-18T23:00:00.000Z";3662.49
"2026-04-18T23:00:00.000Z";"2026-04-18T23:03:00.000Z";3665.37
"2026-04-18T23:03:00.000Z";"2026-04-18T23:06:00.000Z";3661.15
"2026-04-18T23:06:00.000Z";"2026-04-18T23:09:00.000Z";3667.18
"2026-04-18T23:09:00.000Z";"2026-04-18T23:12:00.000Z";3632.35
"2026-04-18T23:12:00.000Z";"2026-04-18T23:15:00.000Z";3593.86
"2026-04-18T23:15:00.000Z";"2026-04-18T23:18:00.000Z";3530.4
"2026-04-18T23:18:00.000Z";"2026-04-18T23:21:00.000Z";3464.35
"2026-04-18T23:21:00.000Z";"2026-04-18T23:24:00.000Z";3411.69
"2026-04-18T23:24:00.000Z";"2026-04-18T23:27:00.000Z";3379.18
"2026-04-18T23:27:00.000Z";"2026-04-18T23:30:00.000Z";3363.82
"2026-04-18T23:30:00.000Z";"2026-04-18T23:33:00.000Z";3383.66
"2026-04-18T23:33:00.000Z";"2026-04-18T23:36:00.000Z";3451.29
"2026-04-18T23:36:00.000Z";"2026-04-18T23:39:00.000Z";3495
"2026-04-18T23:39:00.000Z";"2026-04-18T23:42:00.000Z";3482.2
"2026-04-18T23:42:00.000Z";"2026-04-18T23:45:00.000Z";3456.68
"2026-04-18T23:45:00.000Z";"2026-04-18T23:48:00.000Z";3419.35
"2026-04-18T23:48:00.000Z";"2026-04-18T23:51:00.000Z";3355.76
"2026-04-18T23:51:00.000Z";"2026-04-18T23:54:00.000Z";3316.85
"2026-04-18T23:54:00.000Z";"2026-04-18T23:57:00.000Z";3309.18
"2026-04-18T23:57:00.000Z";"2026-04-19T00:00:00.000Z";3296.18
"2026-04-19T00:00:00.000Z";"2026-04-19T00:03:00.000Z";3256.87
"2026-04-19T00:03:00.000Z";"2026-04-19T00:06:00.000Z";3210.51
"2026-04-19T00:06:00.000Z";"2026-04-19T00:09:00.000Z";3185.35
"2026-04-19T00:09:00.000Z";"2026-04-19T00:12:00.000Z";3159.52
"2026-04-19T00:12:00.000Z";"2026-04-19T00:15:00.000Z";3147.86
"2026-04-19T00:15:00.000Z";"2026-04-19T00:18:00.000Z";3106.36
"2026-04-19T00:18:00.000Z";"2026-04-19T00:21:00.000Z";3081.83
"2026-04-19T00:21:00.000Z";"2026-04-19T00:24:00.000Z";3063.51
"2026-04-19T00:24:00.000Z";"2026-04-19T00:27:00.000Z";3051.34
"2026-04-19T00:27:00.000Z";"2026-04-19T00:30:00.000Z";3036.33
"2026-04-19T00:30:00.000Z";"2026-04-19T00:33:00.000Z";2979.34
"2026-04-19T00:33:00.000Z";"2026-04-19T00:36:00.000Z";2961.97
"2026-04-19T00:36:00.000Z";"2026-04-19T00:39:00.000Z";2963.99
"2026-04-19T00:39:00.000Z";"2026-04-19T00:42:00.000Z";2961.96
"2026-04-19T00:42:00.000Z";"2026-04-19T00:45:00.000Z";2958.5
"2026-04-19T00:45:00.000Z";"2026-04-19T00:48:00.000Z";2949.16
"2026-04-19T00:48:00.000Z";"2026-04-19T00:51:00.000Z";2977.32
"2026-04-19T00:51:00.000Z";"2026-04-19T00:54:00.000Z";2978
"2026-04-19T00:54:00.000Z";"2026-04-19T00:57:00.000Z";2967.67
"2026-04-19T00:57:00.000Z";"2026-04-19T01:00:00.000Z";2972.67
"2026-04-19T01:00:00.000Z";"2026-04-19T01:03:00.000Z";3003.82
"2026-04-19T01:03:00.000Z";"2026-04-19T01:06:00.000Z";3032.24
"2026-04-19T01:06:00.000Z";"2026-04-19T01:09:00.000Z";3097.16
"2026-04-19T01:09:00.000Z";"2026-04-19T01:12:00.000Z";3110.99
"2026-04-19T01:12:00.000Z";"2026-04-19T01:15:00.000Z";3089.53
"2026-04-19T01:15:00.000Z";"2026-04-19T01:18:00.000Z";3038.81
"2026-04-19T01:18:00.000Z";"2026-04-19T01:21:00.000Z";3073.88
"2026-04-19T01:21:00.000Z";"2026-04-19T01:24:00.000Z";3014.22
"2026-04-19T01:24:00.000Z";"2026-04-19T01:27:00.000Z";2998.34
"2026-04-19T01:27:00.000Z";"2026-04-19T01:30:00.000Z";2985.68
"2026-04-19T01:30:00.000Z";"2026-04-19T01:33:00.000Z";2960.17
"2026-04-19T01:33:00.000Z";"2026-04-19T01:36:00.000Z";2868.36
"2026-04-19T01:36:00.000Z";"2026-04-19T01:39:00.000Z";2846.19
"2026-04-19T01:39:00.000Z";"2026-04-19T01:42:00.000Z";2822.18
"2026-04-19T01:42:00.000Z";"2026-04-19T01:45:00.000Z";2811.34
"2026-04-19T01:45:00.000Z";"2026-04-19T01:48:00.000Z";2810.34
"2026-04-19T01:48:00.000Z";"2026-04-19T01:51:00.000Z";2774.68
"2026-04-19T01:51:00.000Z";"2026-04-19T01:54:00.000Z";2744.84
"2026-04-19T01:54:00.000Z";"2026-04-19T01:57:00.000Z";2706.38
"2026-04-19T01:57:00.000Z";"2026-04-19T02:00:00.000Z";2672.35
"2026-04-19T02:00:00.000Z";"2026-04-19T02:03:00.000Z";2648.34
"2026-04-19T02:03:00.000Z";"2026-04-19T02:06:00.000Z";2656.99
"2026-04-19T02:06:00.000Z";"2026-04-19T02:09:00.000Z";2657.53
"2026-04-19T02:09:00.000Z";"2026-04-19T02:12:00.000Z";2613.84
"2026-04-19T02:12:00.000Z";"2026-04-19T02:15:00.000Z";2590.19
"2026-04-19T02:15:00.000Z";"2026-04-19T02:18:00.000Z";2570.36
"2026-04-19T02:18:00.000Z";"2026-04-19T02:21:00.000Z";2554.51
"2026-04-19T02:21:00.000Z";"2026-04-19T02:24:00.000Z";2537.56
"2026-04-19T02:24:00.000Z";"2026-04-19T02:27:00.000Z";2506.52
"2026-04-19T02:27:00.000Z";"2026-04-19T02:30:00.000Z";2502.31
"2026-04-19T02:30:00.000Z";"2026-04-19T02:33:00.000Z";2532.8
"2026-04-19T02:33:00.000Z";"2026-04-19T02:36:00.000Z";2585.49
"2026-04-19T02:36:00.000Z";"2026-04-19T02:39:00.000Z";2617.81
"2026-04-19T02:39:00.000Z";"2026-04-19T02:42:00.000Z";2606.53
"2026-04-19T02:42:00.000Z";"2026-04-19T02:45:00.000Z";2583.71
"2026-04-19T02:45:00.000Z";"2026-04-19T02:48:00.000Z";2551.34
"2026-04-19T02:48:00.000Z";"2026-04-19T02:51:00.000Z";2567.67
"2026-04-19T02:51:00.000Z";"2026-04-19T02:54:00.000Z";2559.52
"2026-04-19T02:54:00.000Z";"2026-04-19T02:57:00.000Z";2541.18
"2026-04-19T02:57:00.000Z";"2026-04-19T03:00:00.000Z";2499.19
"2026-04-19T03:00:00.000Z";"2026-04-19T03:03:00.000Z";2446.56
"2026-04-19T03:03:00.000Z";"2026-04-19T03:06:00.000Z";2374.22
"2026-04-19T03:06:00.000Z";"2026-04-19T03:09:00.000Z";2354.17
"2026-04-19T03:09:00.000Z";"2026-04-19T03:12:00.000Z";2350.65
"2026-04-19T03:12:00.000Z";"2026-04-19T03:15:00.000Z";2332.67
"2026-04-19T03:15:00.000Z";"2026-04-19T03:18:00.000Z";2327.21
"2026-04-19T03:18:00.000Z";"2026-04-19T03:21:00.000Z";2323.67
"2026-04-19T03:21:00.000Z";"2026-04-19T03:24:00.000Z";2312.85
"2026-04-19T03:24:00.000Z";"2026-04-19T03:27:00.000Z";2296.01
"2026-04-19T03:27:00.000Z";"2026-04-19T03:30:00.000Z";2292.48
"2026-04-19T03:30:00.000Z";"2026-04-19T03:33:00.000Z";2284.01
"2026-04-19T03:33:00.000Z";"2026-04-19T03:36:00.000Z";2280.33
"2026-04-19T03:36:00.000Z";"2026-04-19T03:39:00.000Z";2284.84
"2026-04-19T03:39:00.000Z";"2026-04-19T03:42:00.000Z";2251.51
"2026-04-19T03:42:00.000Z";"2026-04-19T03:45:00.000Z";2226.68
"2026-04-19T03:45:00.000Z";"2026-04-19T03:48:00.000Z";2209.98
"2026-04-19T03:48:00.000Z";"2026-04-19T03:51:00.000Z";2188.88
"2026-04-19T03:51:00.000Z";"2026-04-19T03:54:00.000Z";2148.01
"2026-04-19T03:54:00.000Z";"2026-04-19T03:57:00.000Z";2138.84
"2026-04-19T03:57:00.000Z";"2026-04-19T04:00:00.000Z";2105.54
"2026-04-19T04:00:00.000Z";"2026-04-19T04:03:00.000Z";2070.68
"2026-04-19T04:03:00.000Z";"2026-04-19T04:06:00.000Z";2020.01
"2026-04-19T04:06:00.000Z";"2026-04-19T04:09:00.000Z";1995.51
"2026-04-19T04:09:00.000Z";"2026-04-19T04:12:00.000Z";1945.66
"2026-04-19T04:12:00.000Z";"2026-04-19T04:15:00.000Z";1892.68
"2026-04-19T04:15:00.000Z";"2026-04-19T04:18:00.000Z";1864.85
"2026-04-19T04:18:00.000Z";"2026-04-19T04:21:00.000Z";1831.52
"2026-04-19T04:21:00.000Z";"2026-04-19T04:24:00.000Z";1786.69
"2026-04-19T04:24:00.000Z";"2026-04-19T04:27:00.000Z";1742.69
"2026-04-19T04:27:00.000Z";"2026-04-19T04:30:00.000Z";1699.69
"2026-04-19T04:30:00.000Z";"2026-04-19T04:33:00.000Z";1655.33
"2026-04-19T04:33:00.000Z";"2026-04-19T04:36:00.000Z";1672.67
"2026-04-19T04:36:00.000Z";"2026-04-19T04:39:00.000Z";1692.54
"2026-04-19T04:39:00.000Z";"2026-04-19T04:42:00.000Z";1627.53
"2026-04-19T04:42:00.000Z";"2026-04-19T04:45:00.000Z";1566.86
"2026-04-19T04:45:00.000Z";"2026-04-19T04:48:00.000Z";1486.9
"2026-04-19T04:48:00.000Z";"2026-04-19T04:51:00.000Z";1409.21
"2026-04-19T04:51:00.000Z";"2026-04-19T04:54:00.000Z";1353.38
"2026-04-19T04:54:00.000Z";"2026-04-19T04:57:00.000Z";1296.53
"2026-04-19T04:57:00.000Z";"2026-04-19T05:00:00.000Z";1239.88
"2026-04-19T05:00:00.000Z";"2026-04-19T05:03:00.000Z";1155.55
"2026-04-19T05:03:00.000Z";"2026-04-19T05:06:00.000Z";1046.71
"2026-04-19T05:06:00.000Z";"2026-04-19T05:09:00.000Z";981.707
"2026-04-19T05:09:00.000Z";"2026-04-19T05:12:00.000Z";915.707
"2026-04-19T05:12:00.000Z";"2026-04-19T05:15:00.000Z";862.694
"2026-04-19T05:15:00.000Z";"2026-04-19T05:18:00.000Z";813.356
"2026-04-19T05:18:00.000Z";"2026-04-19T05:21:00.000Z";802.673
"2026-04-19T05:21:00.000Z";"2026-04-19T05:24:00.000Z";777.545
"2026-04-19T05:24:00.000Z";"2026-04-19T05:27:00.000Z";719.197
"2026-04-19T05:27:00.000Z";"2026-04-19T05:30:00.000Z";672.208
"2026-04-19T05:30:00.000Z";"2026-04-19T05:33:00.000Z";617.898
"2026-04-19T05:33:00.000Z";"2026-04-19T05:36:00.000Z";546.028
"2026-04-19T05:36:00.000Z";"2026-04-19T05:39:00.000Z";505.86
"2026-04-19T05:39:00.000Z";"2026-04-19T05:42:00.000Z";460.882
"2026-04-19T05:42:00.000Z";"2026-04-19T05:45:00.000Z";422.539
"2026-04-19T05:45:00.000Z";"2026-04-19T05:48:00.000Z";387.342
"2026-04-19T05:48:00.000Z";"2026-04-19T05:51:00.000Z";351.021
"2026-04-19T05:51:00.000Z";"2026-04-19T05:54:00.000Z";327.347
"2026-04-19T05:54:00.000Z";"2026-04-19T05:57:00.000Z";299.86
"2026-04-19T05:57:00.000Z";"2026-04-19T06:00:00.000Z";276.84
"2026-04-19T06:00:00.000Z";"2026-04-19T06:03:00.000Z";259.009
"2026-04-19T06:03:00.000Z";"2026-04-19T06:06:00.000Z";248.177
"2026-04-19T06:06:00.000Z";"2026-04-19T06:09:00.000Z";236.002
"2026-04-19T06:09:00.000Z";"2026-04-19T06:12:00.000Z";224.346
"2026-04-19T06:12:00.000Z";"2026-04-19T06:15:00.000Z";211.338
"2026-04-19T06:15:00.000Z";"2026-04-19T06:18:00.000Z";211.836
"2026-04-19T06:18:00.000Z";"2026-04-19T06:21:00.000Z";207.342
"2026-04-19T06:21:00.000Z";"2026-04-19T06:24:00.000Z";199.506
"2026-04-19T06:24:00.000Z";"2026-04-19T06:27:00.000Z";194.335
"2026-04-19T06:27:00.000Z";"2026-04-19T06:30:00.000Z";190.163
"2026-04-19T06:30:00.000Z";"2026-04-19T06:33:00.000Z";195.999
"2026-04-19T06:33:00.000Z";"2026-04-19T06:36:00.000Z";199.995
"2026-04-19T06:36:00.000Z";"2026-04-19T06:39:00.000Z";205.661
"2026-04-19T06:39:00.000Z";"2026-04-19T06:42:00.000Z";216.82
"2026-04-19T06:42:00.000Z";"2026-04-19T06:45:00.000Z";213.346
"2026-04-19T06:45:00.000Z";"2026-04-19T06:48:00.000Z";209.996
"2026-04-19T06:48:00.000Z";"2026-04-19T06:51:00.000Z";217.331
"2026-04-19T06:51:00.000Z";"2026-04-19T06:54:00.000Z";220.833
"2026-04-19T06:54:00.000Z";"2026-04-19T06:57:00.000Z";227.666
"2026-04-19T06:57:00.000Z";"2026-04-19T07:00:00.000Z";220.504
"2026-04-19T07:00:00.000Z";"2026-04-19T07:03:00.000Z";229.33
"2026-04-19T07:03:00.000Z";"2026-04-19T07:06:00.000Z";230.833
"2026-04-19T07:06:00.000Z";"2026-04-19T07:09:00.000Z";235.831
"2026-04-19T07:09:00.000Z";"2026-04-19T07:12:00.000Z";241.676
"2026-04-19T07:12:00.000Z";"2026-04-19T07:15:00.000Z";238.835
"2026-04-19T07:15:00.000Z";"2026-04-19T07:18:00.000Z";242.177
"2026-04-19T07:18:00.000Z";"2026-04-19T07:21:00.000Z";240.488
"2026-04-19T07:21:00.000Z";"2026-04-19T07:24:00.000Z";240.169
"2026-04-19T07:24:00.000Z";"2026-04-19T07:27:00.000Z";236.834
"2026-04-19T07:27:00.000Z";"2026-04-19T07:30:00.000Z";237.331
"2026-04-19T07:30:00.000Z";"2026-04-19T07:33:00.000Z";238.165
"2026-04-19T07:33:00.000Z";"2026-04-19T07:36:00.000Z";235.509
"2026-04-19T07:36:00.000Z";"2026-04-19T07:39:00.000Z";242.664
"2026-04-19T07:39:00.000Z";"2026-04-19T07:42:00.000Z";240.848
"2026-04-19T07:42:00.000Z";"2026-04-19T07:45:00.000Z";235.835
"2026-04-19T07:45:00.000Z";"2026-04-19T07:48:00.000Z";236.002
"2026-04-19T07:48:00.000Z";"2026-04-19T07:51:00.000Z";233.996
"2026-04-19T07:51:00.000Z";"2026-04-19T07:54:00.000Z";236.998
"2026-04-19T07:54:00.000Z";"2026-04-19T07:57:00.000Z";232.675
"2026-04-19T07:57:00.000Z";"2026-04-19T08:00:00.000Z";237.667
"2026-04-19T08:00:00.000Z";"2026-04-19T08:03:00.000Z";227.836
"2026-04-19T08:03:00.000Z";"2026-04-19T08:06:00.000Z";217.001
"2026-04-19T08:06:00.000Z";"2026-04-19T08:09:00.000Z";222.336
"2026-04-19T08:09:00.000Z";"2026-04-19T08:12:00.000Z";216.337
"2026-04-19T08:12:00.000Z";"2026-04-19T08:15:00.000Z";214.01
"2026-04-19T08:15:00.000Z";"2026-04-19T08:18:00.000Z";200.837
"2026-04-19T08:18:00.000Z";"2026-04-19T08:21:00.000Z";203.677
"2026-04-19T08:21:00.000Z";"2026-04-19T08:24:00.000Z";200.837
"2026-04-19T08:24:00.000Z";"2026-04-19T08:27:00.000Z";195.009
"2026-04-19T08:27:00.000Z";"2026-04-19T08:30:00.000Z";189.003
"2026-04-19T08:30:00.000Z";"2026-04-19T08:33:00.000Z";173.837
"2026-04-19T08:33:00.000Z";"2026-04-19T08:36:00.000Z";175.993
"2026-04-19T08:36:00.000Z";"2026-04-19T08:39:00.000Z";176.176
"2026-04-19T08:39:00.000Z";"2026-04-19T08:42:00.000Z";179.831
"2026-04-19T08:42:00.000Z";"2026-04-19T08:45:00.000Z";186.994
"2026-04-19T08:45:00.000Z";"2026-04-19T08:48:00.000Z";179.012
"2026-04-19T08:48:00.000Z";"2026-04-19T08:51:00.000Z";175.834
"2026-04-19T08:51:00.000Z";"2026-04-19T08:54:00.000Z";174.999
"2026-04-19T08:54:00.000Z";"2026-04-19T08:57:00.000Z";175.831
"2026-04-19T08:57:00.000Z";"2026-04-19T09:00:00.000Z";173.338
"2026-04-19T09:00:00.000Z";"2026-04-19T09:03:00.000Z";171.831
"2026-04-19T09:03:00.000Z";"2026-04-19T09:06:00.000Z";162.006
"2026-04-19T09:06:00.000Z";"2026-04-19T09:09:00.000Z";157
"2026-04-19T09:09:00.000Z";"2026-04-19T09:12:00.000Z";160.67
"2026-04-19T09:12:00.000Z";"2026-04-19T09:15:00.000Z";149.508
"2026-04-19T09:15:00.000Z";"2026-04-19T09:18:00.000Z";150.482
"2026-04-19T09:18:00.000Z";"2026-04-19T09:21:00.000Z";148.836
"2026-04-19T09:21:00.000Z";"2026-04-19T09:24:00.000Z";152.831
"2026-04-19T09:24:00.000Z";"2026-04-19T09:27:00.000Z";151.001
"2026-04-19T09:27:00.000Z";"2026-04-19T09:30:00.000Z";150.011
"2026-04-19T09:30:00.000Z";"2026-04-19T09:33:00.000Z";138.006
"2026-04-19T09:33:00.000Z";"2026-04-19T09:36:00.000Z";137.83
"2026-04-19T09:36:00.000Z";"2026-04-19T09:39:00.000Z";142.164
"2026-04-19T09:39:00.000Z";"2026-04-19T09:42:00.000Z";144.331
"2026-04-19T09:42:00.000Z";"2026-04-19T09:45:00.000Z";142.342
"2026-04-19T09:45:00.000Z";"2026-04-19T09:48:00.000Z";136.836
"2026-04-19T09:48:00.000Z";"2026-04-19T09:51:00.000Z";137.327
"2026-04-19T09:51:00.000Z";"2026-04-19T09:54:00.000Z";138.499
"2026-04-19T09:54:00.000Z";"2026-04-19T09:57:00.000Z";133.835
"2026-04-19T09:57:00.000Z";"2026-04-19T10:00:00.000Z";141.343
"2026-04-19T10:00:00.000Z";"2026-04-19T10:03:00.000Z";138.167
"2026-04-19T10:03:00.000Z";"2026-04-19T10:06:00.000Z";141.667
"2026-04-19T10:06:00.000Z";"2026-04-19T10:09:00.000Z";144.83
"2026-04-19T10:09:00.000Z";"2026-04-19T10:12:00.000Z";139.002
"2026-04-19T10:12:00.000Z";"2026-04-19T10:15:00.000Z";134.505
"2026-04-19T10:15:00.000Z";"2026-04-19T10:18:00.000Z";138.662
"2026-04-19T10:18:00.000Z";"2026-04-19T10:21:00.000Z";147.501
"2026-04-19T10:21:00.000Z";"2026-04-19T10:24:00.000Z";147.99
"2026-04-19T10:24:00.000Z";"2026-04-19T10:27:00.000Z";146.356
"2026-04-19T10:27:00.000Z";"2026-04-19T10:30:00.000Z";149.008
"2026-04-19T10:30:00.000Z";"2026-04-19T10:33:00.000Z";161.831
"2026-04-19T10:33:00.000Z";"2026-04-19T10:36:00.000Z";152.673
"2026-04-19T10:36:00.000Z";"2026-04-19T10:39:00.000Z";139.163
"2026-04-19T10:39:00.000Z";"2026-04-19T10:42:00.000Z";135.506
"2026-04-19T10:42:00.000Z";"2026-04-19T10:45:00.000Z";137.332
"2026-04-19T10:45:00.000Z";"2026-04-19T10:48:00.000Z";141.671
"2026-04-19T10:48:00.000Z";"2026-04-19T10:51:00.000Z";145.659
"2026-04-19T10:51:00.000Z";"2026-04-19T10:54:00.000Z";159.662
"2026-04-19T10:54:00.000Z";"2026-04-19T10:57:00.000Z";159.679
"2026-04-19T10:57:00.000Z";"2026-04-19T11:00:00.000Z";155.995
"2026-04-19T11:00:00.000Z";"2026-04-19T11:03:00.000Z";168.833
"2026-04-19T11:03:00.000Z";"2026-04-19T11:06:00.000Z";170.49
"2026-04-19T11:06:00.000Z";"2026-04-19T11:09:00.000Z";173.657
"2026-04-19T11:09:00.000Z";"2026-04-19T11:12:00.000Z";177.309
"2026-04-19T11:12:00.000Z";"2026-04-19T11:15:00.000Z";184.655
"2026-04-19T11:15:00.000Z";"2026-04-19T11:18:00.000Z";193.148
"2026-04-19T11:18:00.000Z";"2026-04-19T11:21:00.000Z";194.993
"2026-04-19T11:21:00.000Z";"2026-04-19T11:24:00.000Z";203.998
"2026-04-19T11:24:00.000Z";"2026-04-19T11:27:00.000Z";203.5
"2026-04-19T11:27:00.000Z";"2026-04-19T11:30:00.000Z";207.666
"2026-04-19T11:30:00.000Z";"2026-04-19T11:33:00.000Z";213.162
"2026-04-19T11:33:00.000Z";"2026-04-19T11:36:00.000Z";232.16
"2026-04-19T11:36:00.000Z";"2026-04-19T11:39:00.000Z";240.492
"2026-04-19T11:39:00.000Z";"2026-04-19T11:42:00.000Z";223.854
"2026-04-19T11:42:00.000Z";"2026-04-19T11:45:00.000Z";215.338
"2026-04-19T11:45:00.000Z";"2026-04-19T11:48:00.000Z";216.83
"2026-04-19T11:48:00.000Z";"2026-04-19T11:51:00.000Z";218.989
"2026-04-19T11:51:00.000Z";"2026-04-19T11:54:00.000Z";224.161
"2026-04-19T11:54:00.000Z";"2026-04-19T11:57:00.000Z";224.156
"2026-04-19T11:57:00.000Z";"2026-04-19T12:00:00.000Z";235.498
"2026-04-19T12:00:00.000Z";"2026-04-19T12:03:00.000Z";238.848
"2026-04-19T12:03:00.000Z";"2026-04-19T12:06:00.000Z";229.003
"2026-04-19T12:06:00.000Z";"2026-04-19T12:09:00.000Z";238.48
"2026-04-19T12:09:00.000Z";"2026-04-19T12:12:00.000Z";244.833
"2026-04-19T12:12:00.000Z";"2026-04-19T12:15:00.000Z";252.331
"2026-04-19T12:15:00.000Z";"2026-04-19T12:18:00.000Z";261.329
"2026-04-19T12:18:00.000Z";"2026-04-19T12:21:00.000Z";263.827
"2026-04-19T12:21:00.000Z";"2026-04-19T12:24:00.000Z";276.664
"2026-04-19T12:24:00.000Z";"2026-04-19T12:27:00.000Z";279.659
"2026-04-19T12:27:00.000Z";"2026-04-19T12:30:00.000Z";296.321
"2026-04-19T12:30:00.000Z";"2026-04-19T12:33:00.000Z";300.332
